player_hr_rate,barrel_rate,recent_hr_rate,recent_barrel_rate,player_hr_rate_split,barrel_rate_split,recent_hr_rate_split,recent_barrel_rate_split,power_index,pitcher_hr9,flyball_rate,power_vs_pitcher,bad_pitcher,weak_hitter,very_weak_hitter,strong_hitter,split_confidence,matchup,park_factor,home_run
0.10294117647058823,0.021223958333333334,0.0,0.025,0.1076923076923077,0.022267759562841532,0.2,0.025,0.06439609913952972,0.5,0.03239110624051033,0.03219804956976486,0,1,0,0,1,1,0.95,0
0.10144927536231885,0.021223958333333334,0.0,0.0,0.10606060606060606,0.022267759562841532,0.2,0.027777777777777776,0.060221562110772724,0.5,0.036580811869570386,0.030110781055386362,0,1,0,0,1,1,0.95,0
0.1,0.0208974358974359,0.0,0.0,0.1044776119402985,0.021908602150537634,0.1,0.0,0.055886781045146494,0.5,0.053510076705333816,0.027943390522573247,0,1,0,0,1,1,0.99,0
0.09859154929577464,0.02058080808080808,0.0,0.0,0.10294117647058823,0.02156084656084656,0.0,0.0,0.05212987800042481,0.5,0.05581800411701413,0.026064939000212405,0,1,0,0,1,1,0.99,0
0.09722222222222222,0.02027363184079602,0.0,0.0,0.10144927536231885,0.021223958333333334,0.0,0.0,0.05139435099187036,0.5,0.04893697475884851,0.02569717549593518,0,1,0,0,1,1,0.99,0
0.0958904109589041,0.019975490196078433,0.0,0.0,0.1,0.0208974358974359,0.0,0.0,0.050679306390627905,0.5,0.042950269346553084,0.025339653195313953,0,1,0,0,1,1,0.99,0
0.0945945945945946,0.022584541062801933,0.0,0.022222222222222223,0.09859154929577464,0.02361111111111111,0.0,0.022222222222222223,0.05415473855668283,0.5,0.047929600207444197,0.027077369278341416,0,1,0,0,1,1,0.93,1
0.10666666666666667,0.025833333333333333,0.2,0.05,0.1111111111111111,0.026990049751243778,0.1,0.05,0.09212728026533999,0.5,0.06153001396768203,0.046063640132669996,0,1,0,0,1,1,0.93,0
0.10526315789473684,0.02546948356807512,0.2,0.05,0.1095890410958904,0.026593137254901957,0.1,0.05,0.09136367834322617,0.5,0.07477851605758583,0.04568183917161309,0,1,0,0,1,1,0.93,0
0.10256410256410256,0.024771689497716895,0.2,0.05,0.10666666666666667,0.02583333333333333,0.1,0.05,0.08989616262732703,0.5,0.051610237003802795,0.04494808131366351,0,1,0,0,1,1,0.95,0
